source_id	subject_id	session_id	bold_num	t1w_num	t2w_num	bold_size	t1w_size	bold_duration_total	bold_duration_mean	bold_voxels_total	bold_voxels_mean	bold_tasks	bold_timepoints	bold_trs	datatypes
ds003020	sub-UTS09	ses-1	9	1	0	1100140770	3720461	3430.0	381.1111111111111	3429216	381024.0	AuditoryLocalizer,CategoryLocalizer1,CategoryLocalizer2,CategoryLocalizer3,MotorLocalizer	1715	{"2.0":9}	anat,func
ds003020	sub-UTS09	ses-10	6	0	0	1235701232	0	3888.0	648.0	2286144	381024.0	catfishingstrangerstofindmyself,christmas1940,gpsformylostidentity,singlewomanseekingmanwich,superheroesjustforeachother,whenmothersbullyback	1944	{"2.0":6}	func
ds003020	sub-UTS09	ses-11	6	0	0	1230735343	0	4002.0	667.0	2286144	381024.0	againstthewind,bluehope,forgettingfear,ifthishaircouldtalk,lifereimagined,stumblinginthedark	2001	{"2.0":6}	func
ds003020	sub-UTS09	ses-2	6	0	0	1439995512	0	4560.0	760.0	2286144	381024.0	alternateithicatom,avatar,legacy,odetostepfather,souls,wheretheressmoke	2280	{"2.0":6}	func
ds003020	sub-UTS09	ses-3	6	0	0	1443046601	0	4558.0	759.6666666666666	2286144	381024.0	howtodraw,life,myfirstdaywiththeyankees,naked,undertheinfluence,wheretheressmoke	2279	{"2.0":6}	func
ds003020	sub-UTS09	ses-4	5	0	0	1213424474	0	3822.0	764.4	1905120	381024.0	exorcism,sloth,stagefright,tildeath,wheretheressmoke	1911	{"2.0":5}	func
ds003020	sub-UTS09	ses-5	7	0	0	1527485412	0	4820.0	688.5714285714286	2667168	381024.0	adollshouse,adventuresinsayingyes,buck,haveyoumethimyet,inamoment,theclosetthatateeverything,wheretheressmoke	2410	{"2.0":7}	func
ds003020	sub-UTS09	ses-6	6	0	0	1447550563	0	4576.0	762.6666666666666	2286144	381024.0	eyespy,hangtime,itsabox,swimmingwithastronauts,thatthingonmyarm,wheretheressmoke	2288	{"2.0":6}	func
ds003020	sub-UTS09	ses-7	5	0	0	1262334465	0	3978.0	795.6	1905120	381024.0	breakingupintheageofgoogle,onlyonewaytofindout,penpal,shoppinginchina,treasureisland	1989	{"2.0":5}	func
ds003020	sub-UTS09	ses-8	6	0	0	1249874322	0	3946.0	657.6666666666666	2286144	381024.0	backsideofthestorm,goingthelibertyway,kiksuya,sweetaspie,thepostmanalwayscalls,thetiniestbouquet	1973	{"2.0":6}	func
ds003020	sub-UTS09	ses-9	5	0	0	1181776516	0	3892.0	778.4	1905120	381024.0	becomingindian,lifeanddeathontheoregontrail,thefreedomridersandme,thumbsup,waitingtogo	1946	{"2.0":5}	func
